datetime,code,name,volume,avg_cost,close,market_value,pnl,profit
2024-02-19,SHSE.600392,盛和资源,9900,9.014505,9.06,89694.0,450.4005000000034,0.005046866134080612
2024-02-20,SHSE.603033,三维股份,8800,13.416704999999999,13.92,122496.0,4428.996000000014,0.03751256362870031
2024-02-20,SHSE.603786,科博达,2000,58.2291,59.51,119020.0,2561.7999999999884,0.021997592269157415
2024-02-20,SZSE.002085,万丰奥威,19200,6.1930950000000005,6.29,120768.0,1860.5759999999864,0.015647265220378386
2024-02-21,SZSE.002463,沪电股份,14200,25.162574999999997,24.54,348468.0,-8840.564999999944,-0.024742102109978657
2024-02-26,SHSE.603533,掌阅科技,20600,17.478734999999997,17.75,365650.0,5588.059000000067,0.01551971581467442
2024-02-27,SHSE.603496,恒为科技,4300,27.953969999999998,30.47,131021.0,10818.929000000004,0.09000617801335556
2024-02-27,SZSE.000628,高新发展,1900,61.53074999999999,69.63,132297.0,15388.575000000012,0.13162930729757083
2024-02-27,SZSE.002657,中科金财,7700,15.717855,16.23,124971.0,3943.516499999998,0.03258364452401423
2024-02-28,SZSE.002467,二六三,78900,4.86243,4.52,356627.99999999994,-27017.72700000007,-0.07042363591866636
2024-02-29,SZSE.002673,西部证券,48700,7.603799999999999,7.97,388139.0,17833.94000000006,0.048160130461085415
2024-03-01,SZSE.002317,众生药业,23100,16.16808,16.4,378839.99999999994,5357.351999999955,0.014344312992018722
2024-03-05,SHSE.600571,信雅达,12800,14.74737,14.36,183808.0,-4958.33600000001,-0.02626705643107895
2024-03-05,SHSE.603728,鸣志电器,3300,57.328649999999996,56.68,187044.0,-2140.5449999999837,-0.011314587034580355
2024-03-07,SZSE.000670,盈方微,60900,6.183089999999999,5.99,364791.0,-11759.180999999924,-0.031228722208474856
2024-03-11,SZSE.002217,合力泰,173100,2.1710849999999997,2.29,396399.0,20584.18650000007,0.05477215309396013
2024-03-13,SZSE.000008,神州高铁,68100,2.7613799999999995,2.68,182508.0,-5541.977999999974,-0.029470771860446453
2024-03-13,SZSE.002009,天奇股份,12600,14.917454999999999,14.99,188874.0,914.06700000001,0.004863094944814702
2024-03-14,SZSE.002281,光迅科技,4900,37.89894,40.42,198058.0,12353.193999999989,0.06652059397967325
2024-03-14,SZSE.002414,高德红外,23900,7.8039,7.44,177816.0,-8697.209999999992,-0.04663053088840191
2024-03-15,SZSE.000008,神州高铁,135700,2.8214099999999998,2.75,373175.0,-9690.336999999941,-0.025310040015453117
2024-03-18,SZSE.002902,铭普光磁,11200,33.316649999999996,35.2,394240.00000000006,21093.520000000135,0.056528792660727065
2024-03-19,SHSE.603728,鸣志电器,5600,67.543755,66.02,369712.0,-8533.02800000005,-0.02255952456300377
2024-03-20,SZSE.002298,中电兴发,53700,6.9234599999999995,7.01,376437.0,4647.198000000033,0.012499530581530135
2024-03-22,SZSE.000737,北方铜业,16000,7.70385,7.57,121120.0,-2141.600000000006,-0.017374429668282787
2024-03-22,SZSE.002055,得润电子,15200,8.154075,8.8,133760.0,9818.059999999998,0.07921499373012877
2024-03-22,SZSE.000801,四川九洲,8900,13.8069,13.37,118993.0,-3888.4100000000035,-0.0316435984906098
2024-03-25,SZSE.000737,北方铜业,51200,7.38369,7.86,402432.0,24387.072000000044,0.06450839620839999
2024-03-27,SHSE.600577,精达股份,36900,5.16258,4.85,178965.0,-11534.20200000002,-0.06054724575696657
2024-03-27,SHSE.601137,博威合金,10500,18.119055,17.54,184170.0,-6080.077499999985,-0.03195834440593059
2024-04-01,SHSE.600198,大唐电信,59300,6.453225,6.58,390194.0,7517.757500000007,0.019645216151614135
2024-04-09,SZSE.000737,北方铜业,33600,11.315655,11.39,382704.0,2497.9920000000275,0.006570101333064752
2024-04-11,SHSE.601212,白银有色,111500,3.4016999999999995,3.49,389135.0,9845.45000000007,0.025957609430579016
2024-04-15,SZSE.002805,丰元股份,23200,16.538265,15.49,359368.0,-24319.747999999963,-0.0633842183566413
2024-04-16,SZSE.002805,丰元股份,23200,16.538265,13.94,323408.0,-60279.74799999996,-0.15710626235581535
2024-04-16,SHSE.601179,中国西电,27500,6.8134049999999995,7.5,206250.0,18881.362500000017,0.10077120030293234
2024-04-16,SZSE.000888,峨眉山Ａ,13200,14.207099999999999,13.34,176088.0,-11445.719999999972,-0.06103286384976512
2024-04-17,SHSE.601179,中国西电,28000,7.045593108108108,7.7,215600.0,18323.392972973,0.09288173214811367
2024-04-22,SZSE.002073,软控股份,40100,9.254624999999999,9.18,368118.0,-2992.462499999965,-0.00806353579966764
2024-04-23,SZSE.002085,万丰奥威,26500,13.936964999999999,13.81,365965.0,-3364.572499999951,-0.009109946103760622
2024-04-24,SZSE.002085,万丰奥威,26500,13.936964999999999,15.19,402535.0,33205.42750000005,0.08990730765270645
2024-04-24,SZSE.000099,中信海直,18100,20.009999999999998,21.98,397838.0,35657.00000000006,0.09845077461269383
2024-04-25,SZSE.002085,万丰奥威,26500,13.936964999999999,16.71,442815.0,73485.42750000005,0.19896979005113397
2024-04-29,SZSE.002590,万安科技,24800,16.598295,17.74,439951.99999999994,28314.283999999927,0.06878447454994606
2024-05-07,SHSE.600094,大名城,102800,4.102049999999999,4.16,427648.0,5957.2600000000675,0.014127082800063546
2024-05-08,SZSE.002146,荣盛发展,258500,1.6408199999999997,1.58,408430.0,-15721.969999999914,-0.03706683243743962
2024-05-10,SHSE.600789,鲁抗医药,48400,8.804400000000001,9.7,469479.99999999994,43347.03999999986,0.10172186633955715
2024-05-13,SHSE.600789,鲁抗医药,60100,8.92515918469218,10.59,636459.0,100056.93299999996,0.1865334590517153
2024-05-13,SHSE.600682,南京新百,15300,7.2536249999999995,8.09,123777.0,12796.537500000006,0.11530441675713873
2024-05-13,SZSE.000422,湖北宜化,8900,12.416205,12.47,110983.0,478.7755000000034,0.004332644314426218
2024-05-13,SHSE.601155,新城控股,10400,10.6053,10.9,113360.0,3064.8800000000047,0.027787992796054845
2024-05-14,SHSE.600682,南京新百,8400,7.469935632911393,7.75,65100.0,2352.540683544299,0.037492206205189546
2024-05-14,SHSE.600744,华银电力,16400,4.04202,3.99,65436.0,-853.127999999997,-0.01286980272240113
2024-05-14,SZSE.002455,百川股份,5600,11.8059,11.16,62496.0,-3617.0399999999936,-0.05470993316900862
2024-05-15,SZSE.002668,TCL智家,36100,12.436214999999999,12.64,456304.0,7356.638500000059,0.0163864166066606
2024-05-16,SHSE.600869,远东股份,48800,4.6023,4.41,215208.0,-9384.23999999999,-0.0417834560980379
2024-05-16,SZSE.000957,中通客车,20000,11.235615,11.08,221600.0,-3112.2999999999884,-0.013850154174916052
2024-05-17,SZSE.000957,中通客车,40600,10.813324752475248,10.66,432796.0,-6224.984950495069,-0.014179242368555597
2024-05-21,SZSE.002146,荣盛发展,100500,2.12106,2.07,208034.99999999997,-5131.530000000028,-0.02407286922576461
2024-05-21,SZSE.002244,滨江集团,21600,9.854925,9.79,211463.99999999997,-1402.3800000000338,-0.006588076520115735
2024-05-23,SHSE.603773,沃格光电,12300,34.83741,33.48,411803.99999999994,-16696.14300000004,-0.03896414802363331
2024-05-27,SZSE.000560,我爱我家,119700,3.191595,3.31,396207.0,14173.078500000003,0.03709900535625605
2024-05-28,SZSE.002897,意华股份,8400,45.92294999999999,46.08,387072.0,1319.2200000000303,0.003419858698102008
2024-06-03,SHSE.601020,华钰矿业,23400,16.248119999999997,15.27,357318.0,-22888.007999999914,-0.06019896455713009
2024-06-04,SHSE.600171,上海贝岭,22700,16.30815,16.08,365015.99999999994,-5179.005000000063,-0.01398993754656431
2024-06-05,SHSE.600501,航天晨光,22300,16.48824,16.5,367950.0,262.2479999999632,0.0007132356152020076
2024-06-06,SZSE.000564,供销大集,180000,2.10105,2.02,363600.0,-14589.0,-0.038575950120178004
2024-06-14,SHSE.600171,上海贝岭,20900,18.10905,18.52,387068.0,8588.854999999981,0.0226930733528263
2024-07-01,SHSE.603171,税友股份,14600,26.133059999999997,29.74,434204.0,52661.32400000002,0.13802210686387287
2024-07-02,SHSE.603171,税友股份,14600,26.133059999999997,32.71,477566.0,96023.32400000002,0.2516712547248582
2024-07-16,SZSE.000550,江铃汽车,18400,23.461724999999998,25.01,460184.0,28488.260000000068,0.0659915244936169
2024-07-18,SHSE.600611,大众交通,46600,4.70235,5.37,250242.0,31112.48999999999,0.14198220038916706
2024-07-18,SHSE.600686,金龙汽车,23000,9.50475,9.68,222640.0,4030.75,0.018438149346379443
2024-07-19,SHSE.600686,金龙汽车,23000,9.50475,10.45,240349.99999999997,21740.74999999997,0.09945027486256858
2024-07-22,SHSE.600686,金龙汽车,23000,9.50475,11.5,264500.0,45890.75,0.20992135511191773
2024-07-23,SHSE.600686,金龙汽车,23000,9.50475,12.65,290950.0,72340.75,0.3309134906231095
2024-07-30,SZSE.000712,锦龙股份,47800,10.004999999999999,10.73,512894.0,34655.00000000006,0.07246376811594216
2024-07-31,SZSE.000712,锦龙股份,47800,10.004999999999999,11.8,564040.0,85801.00000000006,0.17941029485257387
2024-07-31,SZSE.000957,中通客车,40900,12.016005,12.08,494072.0,2617.395499999984,0.0053258133630936086
2024-08-01,SZSE.000712,锦龙股份,47800,10.004999999999999,12.98,620444.0,142205.00000000006,0.29735132433783124
2024-08-01,SHSE.600316,洪都航空,3600,20.520255,20.95,75420.0,1547.0820000000094,0.0209424785413243
2024-08-01,SHSE.600635,大众公用,20300,3.70185,3.61,73283.0,-1864.554999999993,-0.024811918365141662
2024-08-01,SZSE.000099,中信海直,4000,18.58929,19.9,79600.0,5242.840000000011,0.07050887903733832
2024-08-02,SZSE.000099,中信海直,8900,19.058671860465115,19.6,174440.0,4817.820441860473,0.028403245698237958
2024-08-02,SZSE.002232,启明信息,7400,23.021505,25.16,186184.0,15824.862999999983,0.09289119021540936
2024-08-02,SHSE.603728,鸣志电器,4200,40.730354999999996,39.92,167664.0,-3403.49099999998,-0.019895603659727378
2024-08-05,SHSE.600686,金龙汽车,15300,17.588789999999996,18.1,276930.0,7821.513000000035,0.029064534854302222
2024-08-05,SZSE.000712,锦龙股份,23700,11.4057,12.5,296250.0,25934.910000000033,0.09594325644195459
2024-08-06,SHSE.600686,金龙汽车,15300,17.588789999999996,16.29,249237.0,-19871.486999999965,-0.073841918631128
2024-08-06,SHSE.600501,航天晨光,12800,21.4107,20.25,259200.0,-14856.959999999963,-0.05421121215093375
2024-08-06,SZSE.000981,山子高科,224800,1.2206099999999998,1.22,274256.0,-137.12799999996787,-0.0004997501249374142
2024-08-23,SHSE.601921,浙版传媒,27700,9.094545,8.6,238220.0,-13698.896500000003,-0.054378201438334745
2024-09-04,SZSE.002600,领益智造,21300,7.70385,7.44,158472.0,-5620.005000000005,-0.03424910921162798
2024-09-04,SZSE.002681,奋达科技,38700,4.2521249999999995,4.09,158283.0,-6274.237499999988,-0.038127994826116285
2024-09-05,SHSE.600552,凯盛科技,22900,14.207099999999999,15.29,350141.0,24798.410000000033,0.0762224521542047
2024-09-09,SHSE.600072,中船科技,20100,12.186089999999998,12.37,248636.99999999997,3696.591000000015,0.015091797286906692
2024-09-10,SHSE.603306,华懋科技,22800,21.620804999999997,20.46,466488.0,-26466.353999999934,-0.05368925902620172
2024-09-24,SHSE.600187,国中水务,68200,3.4417199999999997,3.44,234608.0,-117.30399999997462,-0.0004997501249374231
2024-09-25,SHSE.600550,保变电气,44700,10.50525,9.91,442977.0,-26607.67499999999,-0.05666214511791721
2024-09-26,SZSE.000736,中交地产,7600,10.025009999999998,11.34,86184.0,9993.924000000014,0.1311709414753703
2024-09-26,SHSE.600776,东方通信,7700,9.8049,9.95,76615.0,1117.270000000004,0.014798723087435928
2024-10-09,SZSE.000029,深深房Ａ,900,14.94747,14.0,12600.0,-852.723,-0.06338664670342205
2024-10-09,SZSE.001301,尚太科技,200,54.12705,50.14,10028.0,-797.4099999999999,-0.07366095140969256
2024-10-09,SHSE.603882,金域医学,300,38.51925,36.0,10800.0,-755.7749999999996,-0.06540236375318831
2024-10-09,SZSE.002050,三花智控,500,24.262124999999997,24.6,12300.0,168.93750000000182,0.01392602667738311
2024-10-09,SHSE.603659,璞泰来,800,15.86793,14.79,11832.0,-862.3439999999991,-0.06793135588573929
2024-10-09,SHSE.603517,绝味食品,800,16.718355,15.53,12424.0,-950.6839999999993,-0.07108085693837696
2024-10-09,SHSE.603369,今世缘,200,52.42619999999999,49.08,9816.0,-669.239999999998,-0.06382686519335734
2024-10-09,SHSE.603737,三棵树,300,41.0205,37.86,11358.0,-948.1499999999996,-0.0770468424324423
2024-10-09,SZSE.002145,中核钛白,3000,4.512255,4.21,12630.0,-906.7649999999994,-0.0669853543294871
2024-10-09,SHSE.603345,安井食品,100,100.05,96.45,9645.0,-360.0,-0.035982008995502246
2024-10-09,SZSE.002192,融捷股份,300,39.8199,36.93,11079.0,-866.9699999999993,-0.07257426563100354
2024-10-09,SZSE.002240,盛新锂能,800,16.088039999999996,14.92,11936.0,-934.4319999999971,-0.07260300198159605
2024-10-09,SZSE.002372,伟星新材,900,14.657325,13.89,12501.0,-690.5925000000007,-0.0523509576269886
2024-10-09,SZSE.002459,晶澳科技,900,14.257124999999998,13.28,11952.0,-879.4124999999985,-0.06853590748485396
2024-10-09,SZSE.002487,大金重工,500,23.031509999999997,21.68,10840.0,-675.7549999999992,-0.05868091149907229
2024-10-09,SZSE.002518,科士达,600,21.03051,19.52,11712.0,-906.3060000000005,-0.07182469659556524
2024-10-09,SZSE.002541,鸿路钢构,800,16.008,14.93,11944.0,-862.3999999999996,-0.06734132933533231
2024-10-09,SZSE.002738,中矿资源,300,36.71835,34.33,10299.0,-716.505000000001,-0.06504513410869506
2024-10-09,SZSE.002821,凯莱英,100,87.04349999999998,82.4,8240.0,-464.34999999999854,-0.053346889773503894
2024-10-09,SZSE.002146,荣盛发展,7900,1.74087,1.65,13035.0,-717.8729999999996,-0.05219803891157866
2024-10-09,SHSE.603317,天味食品,1100,12.2061,12.67,13937.0,510.2900000000009,0.038005587370249366
2024-10-09,SZSE.000860,顺鑫农业,600,19.70985,18.63,11178.0,-647.9099999999999,-0.05478732714860843
2024-10-09,SHSE.603027,千禾味业,900,14.007,12.93,11637.0,-969.2999999999993,-0.07689012636538868
2024-10-09,SHSE.600266,城建发展,2300,5.7528749999999995,5.39,12397.0,-834.6124999999993,-0.06307715707363705
2024-10-09,SHSE.600199,金种子酒,900,14.707349999999998,13.75,12375.0,-861.614999999998,-0.06509330368829176
2024-10-09,SHSE.600779,水井坊,200,48.454215,45.02,9004.0,-686.8429999999989,-0.07087546460096392
2024-10-09,SHSE.600048,保利发展,1300,10.6053,9.89,12857.0,-929.8899999999994,-0.06744740837128602
2024-10-09,SHSE.600801,华新水泥,1000,13.436715,12.71,12710.0,-726.7150000000001,-0.05408427580699599
2024-10-09,SHSE.600559,老白干酒,600,22.6113,21.1,12660.0,-906.7800000000007,-0.06683826228478686
2024-10-09,SHSE.600649,城投控股,2800,4.78239,4.5,12600.0,-790.6920000000009,-0.05904788191678226
2024-10-09,SHSE.601155,新城控股,900,13.996995,13.47,12123.0,-474.2955000000002,-0.03765058142837089
2024-10-09,SHSE.600861,北京人力,700,18.859425,17.88,12516.0,-685.5975000000017,-0.05193291948190373
2024-10-10,SHSE.603882,金域医学,300,38.51925,39.59,11877.000000000002,321.2250000000022,0.027797789416980013
2024-10-10,SHSE.603369,今世缘,300,49.49073299999999,48.51,14553.0,-294.21989999999823,-0.019816497767369788
2024-10-10,SHSE.603737,三棵树,400,38.53925999999999,36.59,14636.000000000002,-779.7039999999943,-0.05057855288347483
2024-10-10,SZSE.002541,鸿路钢构,1100,15.144937105263157,14.44,15884.0,-775.4308157894739,-0.0465460569669965
2024-10-10,SZSE.002146,荣盛发展,10800,1.6484173796791444,1.57,16956.0,-846.9077005347608,-0.04757131333716467
2024-10-10,SHSE.600266,城建发展,3200,5.450178272727272,5.3,16960.0,-480.5704727272714,-0.027554745039949497
2024-10-10,SHSE.600199,金种子酒,1200,13.838344285714285,13.4,16080.0,-526.013142857144,-0.03167606446725002
2024-10-10,SHSE.600048,保利发展,1700,10.0440195,10.03,17051.0,-23.833149999998568,-0.0013958057329537402
2024-10-10,SZSE.000002,万 科Ａ,1900,8.90445,9.12,17328.0,409.54499999999825,0.024206997624783008
2024-10-10,SZSE.002625,光启技术,600,26.813399999999998,26.68,16008.0,-80.03999999999905,-0.0049751243781093945
2024-10-10,SZSE.002607,中公教育,5800,2.9214599999999997,2.83,16414.0,-530.4679999999971,-0.031306264675881074
2024-10-10,SHSE.600606,绿地控股,8600,1.9709849999999998,1.94,16684.0,-266.47099999999773,-0.015720566112882514
2024-10-10,SHSE.601933,永辉超市,5000,3.42171,3.23,16150.0,-958.5499999999993,-0.05602754178466318
2024-10-10,SZSE.000627,天茂集团,4800,3.511755,3.3,15840.0,-1016.4239999999991,-0.06029891037387284
2024-10-10,SZSE.000069,华侨城Ａ,6200,2.7513749999999995,2.72,16864.0,-194.52499999999782,-0.01140338921448354
2024-10-10,SHSE.603920,世运电路,600,28.074029999999997,26.7,16020.0,-824.4179999999978,-0.04894309794496895
2024-10-10,SHSE.600643,爱建集团,2800,5.9529749999999995,5.53,15484.0,-1184.329999999998,-0.07105270893964771
2024-10-10,SHSE.603383,顶点软件,400,42.52124999999999,40.17,16068.0,-940.4999999999964,-0.05529588147102899
2024-10-11,SHSE.603920,世运电路,400,27.125555999999996,24.16,9664.0,-1186.2223999999987,-0.10932701250437031
2024-10-11,SHSE.600705,中航产融,3100,3.3416699999999997,3.53,10943.0,583.8230000000003,0.056358048520649885
2024-10-11,SHSE.603893,瑞芯微,100,69.60478499999999,68.0,6800.0,-160.47849999999926,-0.023055670669767787
2024-10-11,SHSE.601106,中国一重,3300,3.1915949999999995,3.07,10131.0,-401.2634999999991,-0.038098505606131025
2024-10-11,SHSE.601628,中国人寿,200,42.6213,42.7,8540.0,15.739999999999782,0.0018464945930790216
2024-10-11,SHSE.600602,云赛智联,700,13.886940000000001,13.51,9457.0,-263.8580000000002,-0.027143488774344835
2024-10-11,SHSE.603160,汇顶科技,100,76.568265,74.37,7437.0,-219.8264999999992,-0.028709870858377062
2024-10-11,SHSE.601336,新华保险,200,49.93495499999999,49.69,9938.0,-48.99099999999817,-0.004905481540936422
2024-10-11,SHSE.600446,金证股份,700,13.206599999999998,13.14,9198.0,-46.61999999999898,-0.005042933078914978
2024-10-11,SHSE.600570,恒生电子,400,24.39219,23.38,9352.0,-404.8760000000002,-0.04149647899594094
2024-10-11,SHSE.600171,上海贝岭,300,26.813399999999998,27.2,8160.0,115.98000000000047,0.014418164052302267
2024-10-11,SHSE.603290,斯达半导,100,96.958455,94.04,9404.0,-291.84549999999945,-0.030100056771737903
2024-10-11,SZSE.002649,博彦科技,900,11.535765,11.51,10359.0,-23.188500000000204,-0.002233488632960209
2024-10-11,SZSE.000617,中油资本,1400,7.38369,8.47,11858.0,1520.8340000000007,0.14712291550701623
2024-10-11,SZSE.000628,高新发展,200,52.6263,49.35,9870.0,-655.2600000000002,-0.06225594427121042
2024-10-11,SHSE.601099,太平洋,2400,4.272135,4.25,10200.0,-53.123999999999796,-0.005181250124352324
2024-10-11,SZSE.000676,智度股份,1300,7.7838899999999995,8.21,10673.000000000002,553.9430000000029,0.05474255160337599
2024-10-11,SZSE.000799,酒鬼酒,100,52.83640499999999,50.0,5000.0,-283.6404999999995,-0.05368277800126627
2024-10-11,SZSE.000948,南天信息,500,18.42921,19.59,9795.0,580.3949999999986,0.0629864220983969
2024-10-11,SZSE.002049,紫光国微,100,64.97246999999999,62.19,6219.0,-278.2469999999985,-0.042825368960114726
2024-10-11,SZSE.002987,京北方,700,14.217105,16.2,11340.0,1388.0265,0.139472487542295
2024-10-11,SZSE.002368,太极股份,400,21.510749999999998,20.36,8144.0,-460.2999999999993,-0.05349650756017332
2024-10-11,SZSE.002410,广联达,700,13.296644999999998,12.83,8981.0,-326.6514999999981,-0.03509494312287027
2024-10-11,SZSE.002466,天齐锂业,200,35.267624999999995,33.41,6681.999999999999,-371.52499999999964,-0.052672245437564866
2024-10-11,SHSE.605358,立昂微,400,24.622304999999997,23.97,9588.0,-260.92199999999866,-0.02649244252315113
2024-10-11,SHSE.600909,华安证券,1800,5.792895,5.61,10098.0,-329.21099999999933,-0.031572296753177756
2024-10-14,SHSE.603893,瑞芯微,100,69.60478499999999,74.8,7480.0,519.5215000000007,0.07463876226325543
2024-10-14,SHSE.603160,汇顶科技,100,76.568265,81.81,8181.0,524.1735000000008,0.06845832277902612
2024-10-14,SZSE.000617,中油资本,1400,7.38369,9.32,13048.0,2710.8340000000007,0.2622415079723012
2024-10-14,SZSE.000628,高新发展,200,52.6263,54.29,10858.0,332.7399999999998,0.03161347083112434
2024-10-14,SZSE.002410,广联达,700,13.296644999999998,14.11,9877.0,569.3485000000019,0.06116994174094314
2024-10-14,SHSE.601777,力帆科技,32100,4.6023,4.6,147660.0,-73.8299999999872,-0.0004997501249374446
2024-10-14,SZSE.000158,常山北明,8700,16.848419999999997,19.46,169302.0,22720.746000000014,0.1550044455207077
2024-10-14,SZSE.002355,兴民智通,25000,5.912955,6.74,168500.0,20676.125,0.1398699973194452
2024-10-15,SZSE.000628,高新发展,200,52.6263,59.72,11944.0,1418.7399999999998,0.13479381982012795
2024-10-15,SHSE.601800,中国交建,11100,10.4052,10.08,111888.0,-3609.720000000001,-0.031253603967247155
2024-10-15,SHSE.601236,红塔证券,13700,8.46423,8.34,114258.0,-1701.951000000001,-0.014677058633803674
2024-10-15,SHSE.600390,五矿资本,17100,6.773384999999999,6.74,115254.0,-570.8834999999817,-0.00492885019823898
2024-10-15,SZSE.002987,京北方,7200,16.008,16.69,120168.00000000001,4910.400000000023,0.04260369815092474
2024-10-16,SZSE.002261,拓维信息,7800,20.009999999999998,21.03,164034.0,7956.000000000029,0.05097451274362838
2024-10-16,SHSE.600415,小商品城,14300,11.0055,10.55,150865.0,-6513.649999999994,-0.041388396710735506
2024-10-16,SZSE.002256,兆新股份,59900,2.6313149999999994,2.53,151547.0,-6068.7684999999765,-0.038503561907259155
2024-10-17,SHSE.601606,长城军工,12900,12.026009999999998,12.29,158541.0,3405.4710000000196,0.021951586602705433
2024-10-17,SZSE.000595,宝塔实业,16800,9.254624999999999,9.19,154392.0,-1085.6999999999825,-0.006982994988991879
2024-10-17,SZSE.002640,跨境通,51400,3.0215099999999993,3.1,159340.0,4034.3860000000277,0.025977077686322583
2024-10-18,SZSE.002640,跨境通,31300,3.01393668681983,3.04,95152.0,815.781702539316,0.008647598104547669
2024-10-18,SZSE.002302,西部建设,11400,8.204099999999999,8.27,94278.0,751.2600000000093,0.008032569081313102
2024-10-18,SZSE.000801,四川九洲,8200,11.36568,11.82,96924.0,3725.423999999999,0.039972971260848436
2024-10-18,SZSE.002537,海联金汇,13800,6.803399999999999,7.03,97014.0,3127.0800000000163,0.033306875973777995
2024-10-18,SHSE.600336,澳柯玛,12700,7.403699999999999,8.39,106553.0,12526.01000000001,0.1332171751961858
2024-10-21,SHSE.600203,福日电子,11900,9.88494,10.12,120427.99999999999,2797.213999999978,0.0237796081716225
2024-10-21,SHSE.600657,信达地产,23900,4.94247,4.73,113047.00000000001,-5078.032999999996,-0.04298862714391788
2024-10-21,SZSE.000062,深圳华强,3900,30.014999999999997,30.97,120783.0,3724.5000000000146,0.03181742462102295
2024-10-21,SZSE.000628,高新发展,1900,60.029999999999994,63.9,121410.0,7353.000000000015,0.06446776611694166
2024-10-22,SHSE.600336,澳柯玛,55300,8.66433,8.74,483322.0,4184.551000000036,0.00873350853441647
2024-10-23,SZSE.002456,欧菲光,18900,12.82641,12.45,235305.0,-7114.148999999976,-0.029346481205574964
2024-10-23,SZSE.002488,金固股份,18400,13.156575,13.95,256680.0,14599.01999999999,0.06030634872677725
2024-10-24,SZSE.002456,欧菲光,6900,12.606998023255814,12.66,87354.0,365.7136395348789,0.004204171099766489
2024-10-24,SZSE.002366,融发核电,18000,4.6023,4.45,80100.0,-2741.399999999994,-0.033092149577385155
2024-10-24,SZSE.002570,贝因美,22000,3.7618799999999992,4.26,93720.0,10958.640000000014,0.13241251714568267
2024-10-24,SZSE.002031,巨轮智能,23400,3.5317649999999996,3.4,79560.0,-3083.300999999992,-0.03730854119682359
2024-10-24,SZSE.002459,晶澳科技,4800,17.078535,16.27,78096.0,-3880.9679999999935,-0.04734217542663927
2024-10-24,SHSE.603893,瑞芯微,900,89.0445,90.03,81027.0,886.9499999999971,0.011067499957886189
2024-10-25,SZSE.002366,融发核电,18000,4.6023,4.9,88200.0,5358.600000000006,0.06468504877995793
2024-10-25,SZSE.002459,晶澳科技,4800,17.078535,17.9,85920.0,3943.0320000000065,0.04809926612557818
2024-10-25,SHSE.600839,四川长虹,15400,10.6053,11.25,173250.0,9928.380000000005,0.060790359537212554
2024-10-25,SZSE.000676,智度股份,15500,10.56528,10.96,169880.0,6118.1600000000035,0.03736010782487546
2024-10-25,SHSE.601162,天风证券,28500,5.742869999999999,5.62,160170.0,-3501.7949999999837,-0.021395225732081597
2024-10-28,SHSE.600839,四川长虹,15400,10.6053,12.38,190652.0,27330.380000000005,0.16734085787295036
2024-10-28,SZSE.002628,成都路桥,47500,5.3126549999999995,6.0,285000.0,32648.88750000001,0.12937881341814975
2024-10-28,SHSE.600171,上海贝岭,6200,40.6203,46.65,289230.0,37384.139999999985,0.14844055804610004
2024-10-29,SHSE.600839,四川长虹,15400,10.6053,13.62,209748.0,46426.380000000005,0.284263528613052
2024-10-29,SZSE.002628,成都路桥,47500,5.3126549999999995,6.6,313500.0,61148.88750000001,0.2423166947599647
2024-10-29,SZSE.002851,麦格米特,3900,46.493235,44.39,173121.0,-8202.616500000004,-0.045237441533160706
2024-10-29,SZSE.002625,光启技术,4400,40.960469999999994,40.88,179872.0,-354.0679999999702,-0.0019645770666204083
2024-10-29,SZSE.002229,鸿博股份,11600,15.64782,14.97,173652.0,-7862.7119999999995,-0.043317216072270764
2024-10-30,SHSE.600839,四川长虹,15400,10.6053,14.98,230692.0,67370.38,0.4125012965215506
2024-10-30,SZSE.002229,鸿博股份,1300,15.511705465116279,14.4,18720.0,-1445.2171046511612,-0.07166880957199405
2024-10-30,SZSE.002129,TCL中环,1700,11.605799999999999,12.18,20706.0,976.140000000003,0.049475262368815755
2024-10-30,SZSE.002865,钧达股份,300,64.99247999999999,72.64,21792.0,2294.256000000005,0.11766776710167112
2024-10-30,SZSE.002459,晶澳科技,1100,16.70835,17.56,19316.0,936.8150000000023,0.05097152022791013
2024-10-30,SZSE.002366,融发核电,4000,4.912455,5.26,21040.0,1390.1800000000003,0.07074772186208324
2024-10-30,SZSE.002183,怡 亚 通,3500,5.562779999999999,5.91,20685.0,1215.270000000004,0.06241843107223389
2024-10-30,SZSE.001696,宗申动力,700,27.8139,32.12,22484.0,3014.2700000000004,0.1548182743160794
2024-10-30,SZSE.002685,华东重机,2300,8.434215,9.54,21941.999999999996,2543.305499999995,0.13110704434259712
2024-10-30,SZSE.000595,宝塔实业,1800,11.095545,10.81,19458.0,-513.9809999999998,-0.025735103593379133
2024-10-30,SZSE.002786,银宝山新,1500,13.126559999999998,13.05,19575.0,-114.83999999999651,-0.005832449628843938
2024-10-30,SHSE.601865,福莱特,700,25.392689999999998,27.09,18963.0,1188.117000000002,0.06684246529217673
2024-10-30,SHSE.600881,亚泰集团,9500,2.091045,2.01,19094.999999999996,-769.9275000000016,-0.03875813289527494
2024-10-30,SZSE.002169,智光电气,2400,8.114054999999999,7.88,18912.0,-561.7319999999963,-0.02884562650857044
2024-10-30,SHSE.600438,通威股份,700,28.024005,28.88,20216.0,599.1965000000018,0.030545063062899207
2024-10-30,SHSE.600307,酒钢宏兴,12500,1.6008,1.83,22875.0,2865.0,0.1431784107946027
